station_complex_name,borough,routes,route_count,station_geom,line_ACE,line_123,line_BDFM,line_456,line_NQRW,line_7,line_L,line_G,line_JZ,rider_change,emp_change,bus_change,pop_change,women_share_change,med_age_change,college_age_change,young_prof_age_change,med_income_change,med_rent_change,housing_units_change,renter_share_change
Intervale Av,Bronx,2 5,2,POINT (-73.896736 40.822181),0,1,0,1,0,0,0,0,0,-8.47953216374269,18.278977523137947,8.970873786407767,5.45196605904869,-0.2096131593129824,5.398457583547555,-0.729072907290729,10.167000024098128,11.319362148901224,17.160598362969235,5.600609756097561,-0.3489963875096147
Inwood - 207 St,Manhattan,A,1,POINT (-73.919899 40.868072),1,0,0,0,0,0,0,0,0,-0.8233701782088879,6.793743890518083,4.738154613466334,5.03992867846507,0.6043165837371856,0.473933649289113,-11.153088042049934,13.405464881716487,17.193289594452203,17.851785178517847,5.915711453934327,0.5082806766765091
Jackson Av,Bronx,2 5,2,POINT (-73.907807 40.81649),0,1,0,1,0,0,0,0,0,-2.6509572901325478,21.37440963646605,7.960644007155635,4.4015048143265725,-0.4702772184034143,5.671843349088465,-2.654951468629068,10.16879447841791,12.046839364128402,17.27941176470588,5.593525755168627,-0.6424329892073533
Jamaica - 179 St,Queens,F,1,POINT (-73.783817 40.712646),0,0,1,0,0,0,0,0,0,-7.852233676975945,5.185691501480975,7.150050352467272,3.019828276501788,-0.34715245434278064,3.3271719038817085,-0.994789199431549,6.470588235294119,15.213740606500728,19.378059314713497,1.2505110261404901,1.8280834597945828
Jamaica - Van Wyck,Queens,E,1,POINT (-73.816859 40.702566),1,0,0,0,0,0,0,0,0,-5.508814102564102,11.02949887454093,11.505376344086022,5.100562038460569,-0.6560408392497941,2.7291812456263163,-5.422647527910686,7.912011360287223,15.304936414604128,15.521872601688411,0.5901833453590127,-0.6425411077867649
Jamaica Center - Parsons/Archer,Queens,E J Z,3,POINT (-73.801109 40.702147),1,0,0,0,0,0,0,0,1,-12.75728062179149,9.293824856120702,7.253886010362693,6.611279972982101,0.00252972495505821,2.7911453320500534,-0.5341175058512873,12.784289846247527,17.17129623304049,18.30470290059137,1.1604310735465058,0.7372910405522903
Jay St - MetroTech,Brooklyn,A C F R,4,POINT (-73.98664199999999 40.692259),1,0,1,0,1,0,0,0,0,5.203693104048976,7.247113163972287,12.308839985080194,10.14019068277919,1.2421281457829503,0.6036217303823023,-2.2658274713069235,8.034074896451598,30.257436271792855,28.264208909370193,7.683497184308486,-0.6831016275910207
Jefferson St,Brooklyn,L,1,POINT (-73.922913 40.706607),0,0,0,0,0,0,1,0,0,16.06170598911071,31.347935613338457,17.435897435897434,3.307491588055511,-0.4688135360861101,1.9323671497584471,-4.91279526528047,15.842051158009312,32.29730410048581,21.863718411552348,3.9836156390068664,-1.3143616169834615
Junction Blvd,Queens,7,1,POINT (-73.869527 40.749145),0,0,0,0,0,1,0,0,0,1.3545969833797675,12.818482208689478,7.516750418760469,-0.8153349529102466,1.1950086400854099,4.910292728989594,-23.839624345313347,-7.449677805088687,11.277175822477052,13.015075376884411,0.9148071893606367,-0.981243443186719
Junius St,Brooklyn,3,1,POINT (-73.902447 40.663515),0,1,0,0,0,0,0,0,0,-5.711695376246601,16.757752347595037,6.310319227913882,-1.9684350248698164,-0.016746598693107018,9.929789368104304,-18.36504049726879,7.432946031056575,7.189793549863517,9.249454998442854,6.681915852221529,-0.4933344212122326
Kew Gardens - Union Tpke,Queens,E F,2,POINT (-73.831008 40.714441),1,0,1,0,0,0,0,0,0,-9.731697833079995,26.476263990737163,6.35874067937034,5.539415508366092,0.03101291120877203,2.9427792915531286,-7.854669378332326,3.2830757632868455,10.30962211782705,15.304878048780484,1.021012458326022,-0.44906740372250287
Kings Hwy,Brooklyn,F,1,POINT (-73.972361 40.603217),0,0,1,0,0,0,0,0,0,24.952120383036934,30.97708161582852,10.26896125309151,4.772927380147256,-0.1569373701117871,-1.6015200868621156,-8.192973516409358,3.776916425293125,17.77822240007114,19.821905609973278,1.594927762751947,1.0386187164623695
Kings Hwy,Brooklyn,N,1,POINT (-73.980353 40.603923),0,0,0,0,1,0,0,0,0,-35.428793170353124,30.97708161582852,10.26896125309151,4.772927380147256,-0.1569373701117871,-1.6015200868621156,-8.192973516409358,3.776916425293125,17.77822240007114,19.821905609973278,1.594927762751947,1.0386187164623695
Kings Hwy,Brooklyn,B Q,2,POINT (-73.957734 40.60867),0,0,1,0,1,0,0,0,0,4.095962551199532,30.97708161582852,10.26896125309151,4.772927380147256,-0.1569373701117871,-1.6015200868621156,-8.192973516409358,3.776916425293125,17.77822240007114,19.821905609973278,1.594927762751947,1.0386187164623695
Kingsbridge Rd,Bronx,4,1,POINT (-73.897174 40.86776),0,0,0,1,0,0,0,0,0,-13.795417505512415,14.943823469947723,2.8292354328056586,7.768734367874861,-0.7058941521599249,0.9999999999999858,-2.963674660951184,13.817598533455545,14.093846536235494,14.28571428571427,3.8738100668643387,0.5073302784616041
Kingsbridge Rd,Bronx,B D,2,POINT (-73.893509 40.866978),0,0,1,0,0,0,0,0,0,6.7367286445701975,14.943823469947723,2.8292354328056586,7.768734367874861,-0.7058941521599249,0.9999999999999858,-2.963674660951184,13.817598533455545,14.093846536235494,14.28571428571427,3.8738100668643387,0.5073302784616041
Kingston - Throop Avs,Brooklyn,C,1,POINT (-73.940858 40.679921),1,0,0,0,0,0,0,0,0,15.97393448397323,42.29083868337919,23.02270947533281,6.582957683942777,-0.9106834976208344,-0.30165912518854127,6.254105445116681,22.51406841774384,26.874590056408238,21.426900584795323,5.881482384281225,-0.02453119605951848
Kingston Av,Brooklyn,3,1,POINT (-73.942161 40.669399),0,1,0,0,0,0,0,0,0,-6.587189331178016,10.381189018847342,18.98565231898565,0.9191032066489654,-0.2821578730243912,1.789549033643522,-11.233108108108109,17.649052638714707,23.430445823927766,21.504887474426006,4.634433407090062,0.17804325245359687
Knickerbocker Av,Brooklyn,M,1,POINT (-73.919711 40.698664),0,0,1,0,0,0,0,0,0,-28.66724992709245,31.347935613338457,17.435897435897434,3.307491588055511,-0.4688135360861101,1.9323671497584471,-4.91279526528047,15.842051158009312,32.29730410048581,21.863718411552348,3.9836156390068664,-1.3143616169834615
Kosciuszko St,Brooklyn,J,1,POINT (-73.928814 40.693342),0,0,0,0,0,0,0,0,1,29.320143127762577,39.34557308484792,22.32111071555714,1.4519704659130466,-0.47282539374117194,2.2421524663677173,-3.296901489737763,14.914537925393228,27.621197125123707,23.202511773940337,4.85171568627451,-0.6126913065717332
Lafayette Av,Brooklyn,C,1,POINT (-73.973946 40.686113),1,0,0,0,0,0,0,0,0,1.3264248704663213,8.838715138177664,14.023529411764708,8.750637104994903,0.9171574509448055,1.418969380134433,-12.372689551112789,8.607785581459682,30.372100795866785,27.375147133008237,6.8716032608695645,-0.8363827471177254
Lexington Av/53 St / 51 St,Manhattan,E M 6,3,POINT (-73.97048749999999 40.7573295),1,0,1,1,0,0,0,0,0,-7.823017449587698,13.001263631159329,-1.9634874879893054,4.352109659455986,-0.6753506321074076,2.4193548387096793,-11.611225679189456,2.920937194652918,22.00695907083595,18.735266987803623,3.026642257761753,-2.8824497862699805
Lexington Av/59 St,Manhattan,N W R 4 5 6,6,POINT (-73.967258 40.76266),0,0,0,1,1,0,0,0,0,-18.03186863401188,7.945577340511793,-4.082862936373102,4.237238036120718,-0.2549917439807925,1.9806763285024163,-6.6294067067927775,0.5701254275940707,17.27680278553351,18.36463862801143,2.3665382498624106,-4.1473365729079115
Lexington Av/63 St,Manhattan,F Q,2,POINT (-73.966113 40.764629),0,0,1,0,1,0,0,0,0,38.88600363541937,7.945577340511793,-4.082862936373102,4.237238036120718,-0.2549917439807925,1.9806763285024163,-6.6294067067927775,0.5701254275940707,17.27680278553351,18.36463862801143,2.3665382498624106,-4.1473365729079115
Liberty Av,Brooklyn,C,1,POINT (-73.896548 40.674542),1,0,0,0,0,0,0,0,0,3.611738148984198,18.734429496761333,10.76993583868011,-0.1188876674402508,-0.9280615991574592,9.062499999999996,-15.100208546887703,13.558194588460863,8.504463120530351,10.716677829872735,7.2341213505339175,-0.13413075500904315
Livonia Av,Brooklyn,L,1,POINT (-73.900571 40.664038),0,0,0,0,0,0,1,0,0,8.448800270361609,16.757752347595037,6.310319227913882,-1.9684350248698164,-0.016746598693107018,9.929789368104304,-18.36504049726879,7.432946031056575,7.189793549863517,9.249454998442854,6.681915852221529,-0.4933344212122326
Longwood Av,Bronx,6,1,POINT (-73.896435 40.816104),0,0,0,1,0,0,0,0,0,-2.8334287349742415,18.278977523137947,8.970873786407767,5.45196605904869,-0.2096131593129824,5.398457583547555,-0.729072907290729,10.167000024098128,11.319362148901224,17.160598362969235,5.600609756097561,-0.3489963875096147
Lorimer St,Brooklyn,J M,2,POINT (-73.947408 40.703869),0,0,1,0,0,0,0,0,1,0.8548790658882403,16.668251402491205,13.968193140448362,8.833414448250213,0.28949266418232256,2.6285714285714255,-6.888125238640702,15.732077764277037,36.839168991215296,35.390946502057616,7.877935036691593,-0.8848043473539624
Lorimer St / Metropolitan Av,Brooklyn,L G,2,POINT (-73.95084650000001 40.7134275),0,0,0,0,0,0,1,1,0,2.1065409882890602,14.626423334893152,13.345227475468333,8.844302380109292,-0.2728925355046541,3.155603917301397,-11.989159425277467,18.388989841818347,38.51637848015753,38.43283582089554,6.8264169002529576,-0.11074379348058327
Marble Hill - 225 St,Manhattan,1,1,POINT (-73.909831 40.874561),0,1,0,0,0,0,0,0,0,-0.42155425219941345,10.499326409108688,4.978096375945838,4.987700814140799,0.3002949803618038,1.0251630941286127,-11.873459326211997,10.658855212492027,15.56286521419449,16.422375112174695,3.685160063214131,0.36001391682100037
Marcy Av,Brooklyn,J M Z,3,POINT (-73.957757 40.708359),0,0,1,0,0,0,0,0,1,13.07855626326964,15.902797867504237,11.887590151703556,9.254788439094716,-0.1068797481113326,3.092783505154634,-9.538950715421304,19.417512426527566,42.73078096197966,39.501953125,8.424532932921371,-0.6306348332633771
Mets - Willets Point,Queens,7,1,POINT (-73.845625 40.754622),0,0,0,0,0,1,0,0,0,-1.4759358288770053,27.06797706797707,17.420917209020736,0.41908980322581946,1.3452897639973704,4.411764705882342,-20.421380554189213,-4.361946001018849,-1.4209829333253923,10.486703462117404,1.8045094484260737,0.811397372481959
Middle Village - Metropolitan Av,Queens,M,1,POINT (-73.889601 40.711396),0,0,1,0,0,0,0,0,0,-21.187683284457478,11.888859203847181,11.53691004437273,6.928203193763361,-0.08469498495126127,-0.38265306122450427,-7.91411518486939,14.932992980216975,28.545614296845212,16.26552795031056,1.3982263594399433,-2.8935543653725526
Middletown Rd,Bronx,6,1,POINT (-73.836322 40.843863),0,0,0,1,0,0,0,0,0,34.47820343461031,3.545445230044062,7.295081967213115,-2.671563889425865,0.11131440695665296,-1.0471204188481824,-14.510761038384734,6.475865014950875,8.147553823523793,14.51209341117598,-3.3139423993896626,0.3403861340974257
Montrose Av,Brooklyn,L,1,POINT (-73.93985 40.707739),0,0,0,0,0,0,1,0,0,2.2730649234883376,23.186624461206897,13.351933041052211,4.34656105335383,-0.04028275864900177,3.436426116838488,-14.735560194850382,17.052375152253347,37.36688000414583,32.630614115490374,6.631536743226989,-0.532914291693698
Morgan Av,Brooklyn,L,1,POINT (-73.933147 40.706152),0,0,0,0,0,0,1,0,0,5.38871737300028,25.30868046894487,15.071897745428723,4.018999021165294,-0.41834456506220086,2.5231286795626575,-7.8581784631606695,17.064616065501216,35.001968287976666,30.10703712138465,6.844405083173892,-0.7697807754342478
Morris Park,Bronx,5,1,POINT (-73.860495 40.854364),0,0,0,1,0,0,0,0,0,9.366515837104073,81.45180578808898,5.936186000494683,1.6716939832363462,-0.5650843755217294,4.152005629838147,-8.04470769333735,6.148213989785618,9.19259509985159,14.495530012771393,0.6860972236996065,-0.9469252197790601
Morrison Av- Sound View,Bronx,6,1,POINT (-73.874516 40.829521),0,0,0,1,0,0,0,0,0,-3.445658773527626,25.086999428660466,10.341415141019297,2.004153372564427,-0.34245748787238295,4.796163069544365,-3.6137817515244475,8.298721227621483,12.615787888985317,13.324360699865412,3.180914512922465,-1.52174037414734
Mosholu Pkwy,Bronx,4,1,POINT (-73.884655 40.87975),0,0,0,1,0,0,0,0,0,-14.52857738840217,98.79411052192404,4.333794375288151,6.781270316445171,-0.4936482361368566,3.914590747330962,-4.36516102479679,11.415036265824478,7.430776652194894,15.14015354400999,3.3351412109635983,-0.014060403591054094
Mt Eden Av,Bronx,4,1,POINT (-73.914685 40.844434),0,0,0,1,0,0,0,0,0,-10.97581317764804,17.364356838041047,11.758474576271187,3.749892079084447,0.7622154998168873,1.9102990033222567,-4.51038880888706,7.552578422053231,8.240360540811217,14.131551901336072,4.073667854857875,0.5136851973217782
Myrtle - Willoughby Avs,Brooklyn,G,1,POINT (-73.949046 40.694568),0,0,0,0,0,0,0,1,0,16.680227827502033,28.864333947206877,23.027375201288244,5.748543124665391,-0.10345224187193747,0.5636070853462296,2.997706496107504,16.129303224180656,30.664041273230573,26.240115025161753,5.276504163937494,-0.45274279477056645
Myrtle - Wyckoff Avs,Brooklyn,L M,2,POINT (-73.9119855 40.699622000000005),0,0,1,0,0,0,1,0,0,16.920790444212034,29.741216471477145,14.464845499328257,0.9629749078860494,-0.5311771811926214,3.9556962025316453,-10.7806228028622,16.44777280196691,29.257657966612367,19.3632228719948,5.117749172971734,-1.8229412351045693
Myrtle Av,Brooklyn,J M Z,3,POINT (-73.935657 40.697207),0,0,1,0,0,0,0,0,1,11.456417800662008,39.34557308484792,22.32111071555714,1.4519704659130466,-0.47282539374117194,2.2421524663677173,-3.296901489737763,14.914537925393228,27.621197125123707,23.202511773940337,4.85171568627451,-0.6126913065717332
Nassau Av,Brooklyn,G,1,POINT (-73.951277 40.724635),0,0,0,0,0,0,0,1,0,10.39715471250741,10.816805018693366,11.161524500907442,9.147398730552265,-0.4814561844068477,3.3123028391167098,-22.010502625656414,19.037146714279494,41.36923869894291,42.12717638152915,7.755924296241319,-0.15296297064022468
Neck Rd,Brooklyn,B Q,2,POINT (-73.955161 40.595246),0,0,1,0,1,0,0,0,0,11.773661507231667,48.67965879547066,12.355973317161917,5.761163176500221,-1.0084490095629617,-1.2903225806451566,-6.261588176087302,7.8281058349395485,21.402161969530482,20.63395306309051,1.6408780136739836,0.7389195816380423
Neptune Av,Brooklyn,F,1,POINT (-73.974574 40.581011),0,0,1,0,0,0,0,0,0,-13.321898227558604,43.588531821046,13.188529244747302,8.963470303025895,-0.7842758101378466,-2.228739002932558,-4.4205118961788035,11.01383738807995,23.381823381823384,19.538804859905778,2.6743419080170296,1.3123128318715649
Nereid Av,Bronx,2 5,2,POINT (-73.854376 40.898379),0,1,0,1,0,0,0,0,0,-11.371841155234657,351.44342439995575,7.862903225806452,4.033374408972222,0.14613166916724873,6.028708133971296,-3.1060335594430564,8.677497722441542,5.042550122602043,16.401179941002944,2.6646732917069738,-0.7203171669705632
Nevins St,Brooklyn,2 3 4 5,4,POINT (-73.980492 40.688246),0,1,0,1,0,0,0,0,0,-9.08615277293338,8.838715138177664,14.023529411764708,8.750637104994903,0.9171574509448055,1.418969380134433,-12.372689551112789,8.607785581459682,30.372100795866785,27.375147133008237,6.8716032608695645,-0.8363827471177254
New Lots Av,Brooklyn,3,1,POINT (-73.884079 40.666235),0,1,0,0,0,0,0,0,0,-12.222397227909907,14.102634317322964,7.194719471947194,-0.0791603780560473,-0.05914422391118945,9.50901180857674,-17.285760834147933,11.50171089160049,9.84830179957769,10.726256983240228,7.545686659259084,-0.753775567453363
New Lots Av,Brooklyn,L,1,POINT (-73.899232 40.658733),0,0,0,0,0,0,1,0,0,1.755485893416928,14.102634317322964,7.194719471947194,-0.0791603780560473,-0.05914422391118945,9.50901180857674,-17.285760834147933,11.50171089160049,9.84830179957769,10.726256983240228,7.545686659259084,-0.753775567453363
New Utrecht Av / 62 St,Brooklyn,N G,2,POINT (-73.996624 40.625657000000004),0,0,0,0,1,0,0,1,0,-9.420430315952704,21.575071511167916,11.859418282548477,-4.441930380460014,0.35248942010529527,1.668302257114828,-18.990728354628903,-8.275498365151355,10.805965514077405,16.638795986622075,-3.495548713376151,-0.636954254605071
Newkirk Av,Brooklyn,2 5,2,POINT (-73.948411 40.639967),0,1,0,1,0,0,0,0,0,-5.736753899703493,-1.7701481362639715,8.547557840616966,-0.1772211234421194,0.4582879518590266,2.8971962616822378,-15.824473226367678,5.238907849829352,17.06245719859162,19.441970911249623,4.224628733157763,0.7216238759849336
Newkirk Plaza,Brooklyn,B Q,2,POINT (-73.962793 40.635082),0,0,1,0,1,0,0,0,0,-2.354467927326659,25.882974075152926,8.905810296308559,2.571573818055573,0.04537355001088539,1.6164584864070661,-16.160758715569475,4.715596581946864,24.179936889997798,19.237288135593218,2.162148702710778,-0.3948559914005556
Northern Blvd,Queens,M R,2,POINT (-73.906006 40.752885),0,0,1,0,1,0,0,0,0,-4.574982722874914,7.267466047870423,4.464285714285714,-1.0185181829055678,-0.2570809912165406,3.9981403998140306,-27.88883296181779,0.37594451406379886,21.716295139932583,18.242143483160127,5.805384808943527,-1.5639057433318282
Norwood - 205 St,Bronx,D,1,POINT (-73.878855 40.874811),0,0,1,0,0,0,0,0,0,4.799204277011065,131.84471137553186,5.038402457757297,8.254797625679544,-0.23080163891340266,4.314329738058547,-1.7631158618994964,13.245221702933147,7.260098535042668,14.762544802867383,4.267647451637096,0.1988703382115209
Norwood Av,Brooklyn,J Z,2,POINT (-73.880039 40.68141),0,0,0,0,0,0,0,0,1,-8.648339060710194,11.297001361754162,9.296077377753896,4.34140299041677,-0.23334369558924983,6.029106029106019,-13.769164869575492,17.717722586083912,26.437642543951934,14.944216089254263,6.436238120005674,-1.9677970221598118
Nostrand Av,Brooklyn,3,1,POINT (-73.950466 40.669847),0,1,0,0,0,0,0,0,0,-5.87810166225006,33.292733323183334,23.209718670076725,4.417440338503751,-0.49246660119284247,1.3353115727003053,-9.062860044132867,19.438883927196578,30.293807890686182,24.07068203857343,4.892231754612763,-0.3853738682141117
Nostrand Av,Brooklyn,A C,2,POINT (-73.950426 40.680438),1,0,0,0,0,0,0,0,0,3.526687644718874,33.292733323183334,23.209718670076725,4.417440338503751,-0.49246660119284247,1.3353115727003053,-9.062860044132867,19.438883927196578,30.293807890686182,24.07068203857343,4.892231754612763,-0.3853738682141117
Ocean Pkwy,Brooklyn,Q,1,POINT (-73.968501 40.576312),0,0,0,0,1,0,0,0,0,1.8465456860872334,62.346497040374594,14.775227915749763,6.546323560790339,-1.0363468879761917,-1.3071895424836633,-17.474317733734566,14.830841856805666,23.94241898148148,15.650296815974096,1.5398930832527504,0.347186802827093
Ozone Park - Lefferts Blvd,Queens,A,1,POINT (-73.825798 40.685951),1,0,0,0,0,0,0,0,0,1.538255751738898,7.614746350173301,13.933601609657947,1.6578695438433075,-0.6447812973588096,5.629838142153414,-8.630968964172284,2.6526017087690077,18.83021705604201,15.961282975896754,-0.685610987412094,-0.7775468451678536
Park Pl,Brooklyn,S,1,POINT (-73.957624 40.674772),0,0,0,0,0,0,0,0,0,-16.947520462205105,34.13880477102775,24.2714404662781,2.9540215940798253,-0.30204260945260186,1.6488845780795232,-23.04222093695778,20.090929663231087,32.94752123389802,25.117306099917187,3.892485775946635,-0.4166444947207637
Parkchester,Bronx,6,1,POINT (-73.860816 40.833226),0,0,0,1,0,0,0,0,0,-5.742145178764897,23.61759394909884,8.23061630218688,1.4003241242706246,-0.3599254982277422,3.2625189681335223,-2.6569790219752822,5.4658145169786145,13.076493579006144,14.18493323255228,1.613572688596036,-1.2752272828589484
Parkside Av,Brooklyn,B Q,2,POINT (-73.961495 40.655292),0,0,1,0,1,0,0,0,0,42.68867924528302,25.010891980597748,15.446100669691079,1.424197635135135,-0.5169295409354735,3.4866468842729885,-22.69850501180254,10.347383047707272,30.444453270842438,21.8233158531666,2.8073219397935283,-1.112676912156585
Parsons Blvd,Queens,F,1,POINT (-73.803326 40.707564),0,0,1,0,0,0,0,0,0,-0.015472690700912888,9.293824856120702,7.253886010362693,6.611279972982101,0.00252972495505821,2.7911453320500534,-0.5341175058512873,12.784289846247527,17.17129623304049,18.30470290059137,1.1604310735465058,0.7372910405522903
Pelham Bay Park,Bronx,6,1,POINT (-73.828121 40.852462),0,0,0,1,0,0,0,0,0,3.381571175428234,0.3601854847406449,8.554996405463696,-0.016535485151134333,0.13166318814407107,2.1739130434782608,-12.888868283184198,6.213989689679571,12.175983795768287,13.367211665930181,-0.32078886600511763,-1.2088622808021143
Pelham Pkwy,Bronx,5,1,POINT (-73.855359 40.858985),0,0,0,1,0,0,0,0,0,-5.255070682237246,66.99306405548757,5.943045810978127,3.086528784735772,-0.5136136528249513,3.843913803145042,-4.678107177721831,8.236826598021276,11.410573208505904,14.244389901823281,1.41120785367849,-0.7240313492169359
Pelham Pkwy,Bronx,2 5,2,POINT (-73.867615 40.857192),0,1,0,1,0,0,0,0,0,-11.878510505512793,66.99306405548757,5.943045810978127,3.086528784735772,-0.5136136528249513,3.843913803145042,-4.678107177721831,8.236826598021276,11.410573208505904,14.244389901823281,1.41120785367849,-0.7240313492169359
Pennsylvania Av,Brooklyn,3,1,POINT (-73.894895 40.664635),0,1,0,0,0,0,0,0,0,-23.68281938325991,12.614616432137993,8.168028004667445,-4.808740699730525,-0.651025756089163,14.536741214057521,-23.87148292545446,8.280184127336254,3.571370303297277,9.002557544757034,7.3197578425976895,-0.42251816953122745
President St,Brooklyn,2 5,2,POINT (-73.950683 40.667883),0,1,0,1,0,0,0,0,0,1.2597631645250693,31.28556187766714,22.96484003801077,4.012885655233807,-0.3853797164407258,1.6924208977189197,-15.06148386564331,20.6076081122839,30.515914814438556,24.144609425435764,4.418070818070818,-0.3295033149286586
Prince St,Manhattan,R W,2,POINT (-73.997702 40.724329),0,0,0,0,1,0,0,0,0,-5.589410916715812,6.262697541016259,-3.1259431725089466,-4.849014928028225,-0.4755276725685542,3.329416372894636,-11.878732665249519,-5.400554139013412,19.430060468379374,16.840985640843815,0.2781710392425784,-0.9151318367712991
Prospect Av,Brooklyn,R,1,POINT (-73.992872 40.665414),0,0,0,0,1,0,0,0,0,-6.9261880687563195,15.868180007964956,7.762614248153249,4.009668704677947,0.18315232628208777,5.415162454873646,-12.052817442038998,4.8584915600699645,22.354755784061698,17.874930824571113,3.5876694669141083,-1.2567474557369063
Prospect Av,Bronx,2 5,2,POINT (-73.90177 40.819585),0,1,0,1,0,0,0,0,0,-5.199353448275862,15.868180007964956,7.762614248153249,4.009668704677947,0.18315232628208777,5.415162454873646,-12.052817442038998,4.8584915600699645,22.354755784061698,17.874930824571113,3.5876694669141083,-1.2567474557369063
Prospect Park,Brooklyn,B Q,2,POINT (-73.962246 40.661614),0,0,1,0,1,0,0,0,0,3.0529658846429673,18.511831226836453,17.471108089734873,2.052033886973381,-0.18198758998724252,3.134182174338893,-21.664682721362514,14.93230991320881,29.770895006410647,23.216245883644344,3.9416009171218556,-0.5488222824924005
Queens Plaza,Queens,E M R,3,POINT (-73.937243 40.748973),1,0,1,0,1,0,0,0,0,31.466584158415838,6.827383711945603,4.094165813715456,17.64498570701335,-1.3379767654196906,0.2941176470588277,-19.993498049414825,44.88605534454693,38.71282508166815,35.239697224558455,40.65584741509119,-1.114294857938991
Queensboro Plaza,Queens,N W 7,3,POINT (-73.940202 40.750582),0,0,0,0,1,1,0,0,0,30.407833273445924,6.827383711945603,4.094165813715456,17.64498570701335,-1.3379767654196906,0.2941176470588277,-19.993498049414825,44.88605534454693,38.71282508166815,35.239697224558455,40.65584741509119,-1.114294857938991
Ralph Av,Brooklyn,C,1,POINT (-73.920786 40.678822),1,0,0,0,0,0,0,0,0,7.191971752462367,40.23003701745109,22.63329706202394,7.062020294463131,-1.1685782401474443,0.20449897750510082,10.36255995851519,21.303070219880436,21.987018734326604,19.22470847778127,6.864799356672821,-0.3408885050420807
Rector St,Manhattan,1,1,POINT (-74.013783 40.707513),0,1,0,0,0,0,0,0,0,-20.47160646471783,12.08092545306055,1.3799699412488045,12.05704166278311,1.8131629275319416,5.7958477508650645,-10.013836042891732,-0.41293555421519046,24.02317564627805,64.75670087868271,11.18299755288123,-4.042013682705492
Rector St,Manhattan,R W,2,POINT (-74.013342 40.70722),0,0,0,0,1,0,0,0,0,33.99850801939574,12.08092545306055,1.3799699412488045,12.05704166278311,1.8131629275319416,5.7958477508650645,-10.013836042891732,-0.41293555421519046,24.02317564627805,64.75670087868271,11.18299755288123,-4.042013682705492
Rockaway Av,Brooklyn,3,1,POINT (-73.908946 40.662549),0,1,0,0,0,0,0,0,0,-15.713778409090908,15.932752852185118,9.625256673511293,-2.083190376247276,-0.8192956197922818,11.223203026481722,-18.866478418717225,11.37482076283338,6.579533734832377,10.038453754300752,7.269133700246298,-0.2561888275459445
Rockaway Av,Brooklyn,C,1,POINT (-73.911946 40.67834),1,0,0,0,0,0,0,0,0,10.317305820517813,15.932752852185118,9.625256673511293,-2.083190376247276,-0.8192956197922818,11.223203026481722,-18.866478418717225,11.37482076283338,6.579533734832377,10.038453754300752,7.269133700246298,-0.2561888275459445
Rockaway Blvd,Queens,A,1,POINT (-73.843853 40.680429),1,0,0,0,0,0,0,0,0,-13.022396675132764,4.2328956461644776,9.987819732034104,3.68367454436914,0.4652414518271142,6.791907514450893,-4.7785362755993015,0.1882314428349292,18.580085851359314,15.811801002699577,-3.1702198166353694,-2.80210749354835
Rockaway Park - Beach 116 St,Queens,A S,2,POINT (-73.835592 40.580903),1,0,0,0,0,0,0,0,0,83.64116094986808,12.25577264653641,6.422018348623854,-1.70771001150748,-2.0710256271802843,10.983981693363837,-16.50114591291062,-7.295325587679005,5.240174672489083,13.781223083548666,0.13714526848823716,2.599472379821932
Roosevelt Island,Manhattan,F,1,POINT (-73.95326 40.759145),0,0,1,0,0,0,0,0,0,13.162474292042397,8.565714326457567,-3.0978493092152117,4.260413714933408,-1.4462449597743676,1.7404276479363574,-21.241098677517805,7.830576536953819,18.20089786513866,24.70106288751106,5.925822193017419,-4.927919589569118
Saratoga Av,Brooklyn,3,1,POINT (-73.916327 40.661453),0,1,0,0,0,0,0,0,0,-9.660754262097468,16.226849630553687,4.909409701928697,-2.6846486956426046,0.04463096454616622,9.420289855072465,-17.731701224081938,1.3267401642888024,5.0319319084208525,6.684981684981685,5.44964836151429,-0.045065279444067574
Seneca Av,Queens,M,1,POINT (-73.90774 40.702762),0,0,1,0,0,0,0,0,0,-25.123558484349257,34.67331670822943,16.07809359747344,1.559840459314585,-0.6673831694855803,1.6718913270637237,-7.155995755217545,15.447432206009143,33.35506985093865,20.69637883008355,3.574148809185471,-1.9317677372051256
Sheepshead Bay,Brooklyn,B Q,2,POINT (-73.954155 40.586896),0,0,1,0,1,0,0,0,0,-0.45681655960028555,48.67965879547066,12.355973317161917,5.761163176500221,-1.0084490095629617,-1.2903225806451566,-6.261588176087302,7.8281058349395485,21.402161969530482,20.63395306309051,1.6408780136739836,0.7389195816380423
Shepherd Av,Brooklyn,C,1,POINT (-73.88075 40.67413),1,0,0,0,0,0,0,0,0,1.0479517307081612,10.042478529873486,8.481901674770393,2.71231371027705,-0.0657844266282237,8.82352941176469,-15.815802975885068,17.468152866242036,14.63013054216159,12.922649374710515,8.824607444983652,-1.249746873852975
Simpson St,Bronx,2 5,2,POINT (-73.893064 40.824073),0,1,0,1,0,0,0,0,0,-12.355252274607114,23.265750910498696,8.916967509025271,2.6557689727569738,-0.363016225314694,3.9482200647249157,-1.8137922495976229,5.078473261897152,9.415856250402532,14.698899201381387,3.412277968214397,-0.7248918293928042
